Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
PIGW	gene	PIGW	NHS GMS;Expert Review Green;Emory Genetics Laboratory;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Glycosylphosphatidylinositol biosynthesis defect 11 OMIM:616025;hyperphosphatasia with intellectual disability syndrome 5 MONDO:0014457				24367057;27626616;30813920;32198969		False	3	75;0;25	22.7	False		ENSG00000184886	ENSG00000277161	HGNC:23213													
PITRM1	gene	PITRM1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia;Intellectual disability				26697887;29764912;29383861		False	3	100;0;0	22.7	False		ENSG00000107959	ENSG00000107959	HGNC:17663													
PLA2G6	gene	PLA2G6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Infantile neuroaxonal dystrophy 1 (#256600);Parkinson disease 14 (#612953);Neurodegeneration with brain iron accumulation 2B (#610217)						False	3	0;0;0	22.7	False		ENSG00000184381	ENSG00000184381	HGNC:9039													
PMM2	gene	PMM2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ia   212065				9140401		False	3	100;0;0	22.7	False		ENSG00000140650	ENSG00000140650	HGNC:9115													
PMM2	gene	PMM2	Eligibility statement prior genetic testing;Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type Ia 212065; Phosphomannomutase 2 deficiency (Disorders of protein N-glycosylation)				11058895;11409861;11875054		False	3	100;0;0	22.7	False		ENSG00000140650	ENSG00000140650	HGNC:9115													
PMPCA	gene	PMPCA	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 2  213200  AR;Non-progressive cerebellar ataxia   recessive variants identified in 17 patients from four different families.				PubMed: 10528257, 25808372		False	3	0;0;0	22.7	False		ENSG00000165688	ENSG00000165688	HGNC:18667													
PMPCB	gene	PMPCB	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Multiple mitochondrial dysfunctions syndrome 6 OMIM:617954;multiple mitochondrial dysfunctions syndrome 6 MONDO:0054785				29576218		False	3	100;0;0	22.7	False		ENSG00000105819	ENSG00000105819	HGNC:9119													
PNKP	gene	PNKP	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia with oculomotor apraxia 4 (#616267)						False	3	0;0;0	22.7	False		ENSG00000039650	ENSG00000039650	HGNC:9154													
PNPLA6	gene	PNPLA6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, hypogonadotropic hypogonadism and chorioretinal dystrophy (Boucher-Neuhauser syndrome, #215470);Oliver-McFarlane syndrome (#603197);Autosomal recessive spastic paraplegia 39 (#612020), ataxia seen in some patients						False	3	0;0;0	22.7	False		ENSG00000032444	ENSG00000032444	HGNC:16268													
PNPT1	gene	PNPT1	Expert Review Green;NHS GMS;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 25, OMIM:608703				14705117;35411967;37935417		False	3	100;0;0	22.7	False		ENSG00000138035	ENSG00000138035	HGNC:23166													
POLG	gene	POLG	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE)						False	3	0;0;0	22.7	False		ENSG00000140521	ENSG00000140521	HGNC:9179													
POLR3A	gene	POLR3A	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism;Autosomal Recessive Ataxia				25655951;21855841		False	3	0;0;0	22.7	False		ENSG00000148606	ENSG00000148606	HGNC:30074													
POLR3B	gene	POLR3B	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism, OMIM:614381;POLR3B-related neurodevelopmental disorder;Ataxia, spasticity, and demyelinating neuropathy				22036171;18851904;22036172;24190003;25339210;26204956;27159321;32319736;33417887		False	3	100;0;0	22.7	False		ENSG00000013503	ENSG00000013503	HGNC:30348													
POMGNT1	gene	POMGNT1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3 253280; Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B; Muscular dystrophy-dystroglycanopathy (limb-girdle), type C 3 613157; Retinitis pigmentosa 76 617123; Protein-O-mannose beta-1,2-N-acetyglucosaminyltransferase deficiency (Disorders of protein O-glycosylation,  O-mannosylglycan synthesis deficiencies)				27421908		False	3	100;0;0	22.7	False		ENSG00000085998	ENSG00000085998	HGNC:19139													
POMGNT1	gene	POMGNT1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital Muscular Dystrophy, alpha-dystroglycan related;Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type				11709191, 15236414		False	3	0;0;0	22.7	False		ENSG00000085998	ENSG00000085998	HGNC:19139													
POMGNT2	gene	POMGNT2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies type				22958903		False	3	0;0;0	22.7	False		ENSG00000144647	ENSG00000144647	HGNC:25902													
POMGNT2	gene	POMGNT2	Expert Review Green;UKGTN;Emory Genetics Laboratory;Radboud University Medical Center, Nijmegen;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies, type A, 8	614830"				27066570		False	3	100;0;0	22.7	False		ENSG00000144647	ENSG00000144647	HGNC:25902													
POMK	gene	POMK	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 12 OMIM:615249;muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 12 MONDO:0014101				23519211;24556084;24925318;29910097		False	3	100;0;0	22.7	False		ENSG00000185900	ENSG00000185900	HGNC:26267													
POMT1	gene	POMT1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 1  236670				12369018		False	3	0;0;0	22.7	False		ENSG00000130714	ENSG00000130714	HGNC:9202													
POMT1	gene	POMT1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 1 236670; Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 1 613155; Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 1 609308; Protein-O-mannosyltransferase 1 deficiency (Disorders of protein O-glycosylation,  O-mannosylglycan synthesis deficiencies)				27421908		False	3	100;0;0	22.7	False		ENSG00000130714	ENSG00000130714	HGNC:9202													
POMT2	gene	POMT2	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 2 613150; Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 2 613156; Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 2 613158; Protein-O-mannosyltransferase 2 deficiency (Disorders of protein O-glycosylation,  O-mannosylglycan synthesis deficiencies)				27421908		False	3	100;0;0	22.7	False		ENSG00000009830	ENSG00000009830	HGNC:19743													
POMT2	gene	POMT2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type				15894594		False	3	0;0;0	22.7	False		ENSG00000009830	ENSG00000009830	HGNC:19743													
POU4F1	gene	POU4F1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ataxia, intention tremor, and hypotonia syndrome, childhood-onset, OMIM:619352				33783914;8876243		False	3	100;0;0	22.7	False		ENSG00000152192	ENSG00000152192	HGNC:9218													
PRDM13	gene	PRDM13	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 17, OMIM:619909;Cerebellar dysfunction, impaired intellectual development, and hypogonadotropic hypogonadism, OMIM:619761				35390279;34730112		False	3	100;0;0	22.7	False		ENSG00000112238	ENSG00000112238	HGNC:13998													
PRDX3	gene	PRDX3	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 32, OMIM:619862				33889951;35766882		False	3	100;0;0	22.7	False		ENSG00000165672	ENSG00000165672	HGNC:9354													
PRKCG	gene	PRKCG	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 14						False	3	0;0;0	22.7	False		ENSG00000126583	ENSG00000126583	HGNC:9402													
PRNP	gene	PRNP	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Creutzfeldt-Jakob disease;Autosomal Dominant Ataxia;Gerstmann-Straussler disease;Huntington disease-like 1;Insomnia, fatal familial						False	3	0;0;0	22.7	False		ENSG00000171867	ENSG00000171867	HGNC:9449													
PRRT2	gene	PRRT2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Convulsions, familial infantile, with paroxysmal choreoathetosis, 602066;Episodic kinesigenic dyskinesia 1, 128200;Seizures, benign familial infantile, 2, 605751						False	3	0;0;0	22.7	False		ENSG00000167371	ENSG00000167371	HGNC:30500													
PTF1A	gene	PTF1A	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pancreatic and cerebellar agenesis,  609069				15543146		False	3	0;0;0	22.7	False		ENSG00000168267	ENSG00000168267	HGNC:23734													
RARS2	gene	RARS2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	epilepsy;Pontocerebellar hypoplasia, type 6, 611523;Pontocerebellar Hypoplasia type 6;Pontocerebellar hypoplasia;Pontocerebellar Hypoplasia				PMID: 25809939;PMID: 17847012;PMID: 20635367		False	3	0;0;0	22.7	False		ENSG00000146282	ENSG00000146282	HGNC:21406													
RELN	gene	RELN	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Lissencephaly 2, 257320				10973257		False	3	0;0;0	22.7	False		ENSG00000189056	ENSG00000189056	HGNC:9957													
RFT1	gene	RFT1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type In 612015; Flippase of Man5GlcNAc2-PP-Dol deficiency (Disorders of protein N-glycosylation)				23111317		False	3	100;0;0	22.7	False		ENSG00000163933	ENSG00000163933	HGNC:30220													
RNF170	gene	RNF170	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Ataxia, sensory, 1, autosomal dominant						False	3	0;0;0	22.7	False		ENSG00000120925	ENSG00000120925	HGNC:25358													
RNF216	gene	RNF216	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia and hypogonadotropic hypogonadism, 212840						False	3	0;0;0	22.7	False		ENSG00000011275	ENSG00000011275	HGNC:21698													
RNF220	gene	RNF220	NHS GMS;Expert Review Green;Other;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia, HP:0001251				33964137;10881263		False	3	100;0;0	22.7	False		ENSG00000187147	ENSG00000187147	HGNC:25552													
ROBO3	gene	ROBO3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Gaze palsy, familial horizontal, with progressive scoliosis, 1				16525029;15105459		False	3	0;0;0	22.7	False		ENSG00000154134	ENSG00000154134	HGNC:13433													
RORA	gene	RORA	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual developmental disorder with or without epilepsy or cerebellar ataxia OMIM:618060;intellectual developmental disorder with or without epilepsy or cerebellar ataxia MONDO:0060745				29656859		False	3	100;0;0	22.7	False		ENSG00000069667	ENSG00000069667	HGNC:10258													
RPGRIP1L	gene	RPGRIP1L	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 7;Meckel syndrome 5;Joubert syndrome;Meckel syndrome;Meckel-Gruber syndrome				17558409;17558407;19574260		False	3	100;0;0	22.7	False		ENSG00000103494	ENSG00000103494	HGNC:29168													
SACS	gene	SACS	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia, Charlevoix-Saguenay type						False	3	0;0;0	22.7	False		ENSG00000151835	ENSG00000151835	HGNC:10519													
SCLT1	gene	SCLT1	Expert Review Green;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Oro-facio-digital syndrome type IX (Adly (2014) Hum Mutat 35,36);No OMIM phenotype				15797711		False	3	50;0;50	22.7	False		ENSG00000151466	ENSG00000151466	HGNC:26406													
SCN1A	gene	SCN1A	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dravet syndrome OMIM:607208;developmental and epileptic encephalopathy, 6 MONDO:0100079				11359211;12566275;17000989;18680191;21555645;21753172;27264139;27817982;28732259		False	3	100;0;0	22.7	False		ENSG00000144285	ENSG00000144285	HGNC:10585													
SCN2A	gene	SCN2A	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia, type 9, MIM# 618924, MONDO:0030064;Developmental and epileptic encephalopathy 11, MIM# 613721, MONDO:0013388				20956790;26291284;26645390;27159988;27328862;28065826;30165711;30741786;30813219;30928199;32893078;35219921		False	3	100;0;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000136531	ENSG00000136531	HGNC:10588													
SCN8A	gene	SCN8A	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cognitive impairment with or without cerebellar ataxia, OMIM:614306;Developmental and epileptic encephalopathy 13, OMIM:614558				16236810;22365152;25725044;28702509;31675620;31887642;31904124		False	3	100;0;0	22.7	False		ENSG00000196876	ENSG00000196876	HGNC:10596													
SCYL1	gene	SCYL1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 21 OMIM:616719;acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome MONDO:0014744				29419818;17571074;26581903;30531813		False	3	100;0;0	22.7	False		ENSG00000142186	ENSG00000142186	HGNC:14372													
SEC23B	gene	SEC23B	NHS GMS;Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Dyserythropoietic anemia, congenital, type II, OMIM:224100;COPII component SEC23B (Disorders of multiple glycosylation and other glycosylation pathways, V-ATPase deficiencies)				22208203;35163229		False	3	100;0;0	22.7	False		ENSG00000101310	ENSG00000101310	HGNC:10702													
SEPSECS	gene	SEPSECS	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia;Pontocerebellar hypoplasia type 2D (613811);Pontocerebellar hypoplasia type 2D, 613811;Pontocerebellar Hypoplasia type 2D				PMID: 12920088;PMID: 20920667		False	3	0;0;0	22.7	False		ENSG00000109618	ENSG00000109618	HGNC:30605													
SETX	gene	SETX	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2, OMIM:606002						False	3	0;0;0	22.7	False		ENSG00000107290	ENSG00000107290	HGNC:445													
SIL1	gene	SIL1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Marinesco-Sjogren syndrome, 248800						False	3	0;0;0	22.7	False		ENSG00000120725	ENSG00000120725	HGNC:24624													
SLC17A5	gene	SLC17A5	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Salla disease, OMIM:604369;Sialic acid storage disorder, infantile, OMIM:269920				10581036;10069709;10947946;11992753;26171070		False	3	100;0;0	22.7	False		ENSG00000119899	ENSG00000119899	HGNC:10933													
SLC1A3	gene	SLC1A3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Episodic ataxia, type 6,						False	3	0;0;0	22.7	False		ENSG00000079215	ENSG00000079215	HGNC:10941													
SLC25A46	gene	SLC25A46	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, MONDO:0000437;Pontocerebellar hypoplasia, type 1E, MIM# 619303, MONDO:0030260;Neuropathy, hereditary motor and sensory, type VIB, MIM# 616505				30178502;26168012;27543974;27430653;27390132;28934388;28558379		False	3	100;0;0	22.7	False		ENSG00000164209	ENSG00000164209	HGNC:25198													
SLC2A1	gene	SLC2A1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Dystonia 9, 601042;GLUT1 deficiency syndrome 1, infantile onset, severe, 606777;GLUT1 deficiency syndrome 2, childhood onset, 612126;Stomatin-deficient cryohydrocytosis with neurologic defects, 608885						False	3	0;0;0	22.7	False		ENSG00000117394	ENSG00000117394	HGNC:11005													
SLC35A1	gene	SLC35A1	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIf, 603585;CMP-sialic acid transporter deficiency (Disorders of multiple glycosylation and other glycosylation pathways)				15576474;23873973;28856833;30115659		False	3	100;0;0	22.7	False		ENSG00000164414	ENSG00000164414	HGNC:11021													
SLC35A2	gene	SLC35A2	NHS GMS;Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Other	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Congenital disorder of glycosylation, type IIm OMIM:300896;Developmental and epileptic encephalopathy-22 OMIM:300896;SLC35A2-CDG MONDO:0010478				23561849;24115232;27743886;25778940;30817854		False	3	100;0;0	22.7	False		ENSG00000102100	ENSG00000102100	HGNC:11022													
SLC35C1	gene	SLC35C1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIc 266265; GDP-fucose transporter deficiency (Disorders of multiple glycosylation and other glycosylation pathways)				11326280;12476046		False	3	100;0;0	22.7	False		ENSG00000181830	ENSG00000181830	HGNC:20197													
SLC35D1	gene	SLC35D1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Schneckenbecken dysplasia OMIM:269250;schneckenbecken dysplasia MONDO:0010013				17952091;19508970		False	3	100;0;0	22.7	False		ENSG00000116704	ENSG00000116704	HGNC:20800													
SLC37A4	gene	SLC37A4	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital disorder of glycosylation, type IIw, OMIM:619525				32884905;33728255;33964207		False	3	100;0;0	22.7	False		ENSG00000137700	ENSG00000137700	HGNC:4061													
SLC39A8	gene	SLC39A8	Expert Review Green;Radboud University Medical Center, Nijmegen;Other	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIn 616721				26637979;26637978		False	3	100;0;0	22.7	False		ENSG00000138821	ENSG00000138821	HGNC:20862													
SLC44A1	gene	SLC44A1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline, OMIM:618868;Neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline, MONDO:0030028				31855247		False	3	100;0;0	22.7	False		ENSG00000070214	ENSG00000070214	HGNC:18798													
SLC52A2	gene	SLC52A2	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Brown-Vialetto-Van Laere syndrome 2, MIM# 614707, MONDO:0013867;Cerebellar ataxia, MONDO:0000437				22740598;22864630;23243084;24253200;30343981;30377535;31868069;32909658;35608644;36186484		False	3	100;0;0	22.7	False		ENSG00000185803	ENSG00000185803	HGNC:30224													
SLC9A1	gene	SLC9A1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Lichtenstein-Knorr syndrome OMIM:616291;Lichtenstein-Knorr syndrome MONDO:0014572				25205112;30018422;25760855		False	3	67;33;0	22.7	False		ENSG00000090020	ENSG00000090020	HGNC:11071													
SLC9A6	gene	SLC9A6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Mental retardation, X-linked syndromic, Christianson type, 300243						False	3	0;0;0	22.7	False		ENSG00000198689	ENSG00000198689	HGNC:11079													
SNAP25	gene	SNAP25	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	?Myasthenic syndrome, congenital, 18, OMIM:616330;cerebellar ataxia, MONDO:0000437;seizures, HP:0001250				29491473;25381298;17283335		False	3	100;0;0	22.7	False		ENSG00000132639	ENSG00000132639	HGNC:11132													
SNX14	gene	SNX14	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia (#616354);Spinocerebellar ataxia, autosomal recessive 20,  616354				25439728		False	3	0;0;0	22.7	False		ENSG00000135317	ENSG00000135317	HGNC:14977													
SPG7	gene	SPG7	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Spastic paraplegia 7, autosomal recessive, OMIM:607259;hereditary spastic paraplegia 7, MONDO:0011803				25681447;32893728;33774748;32161564;31068484;23065789;9635427;16534102;17646629;18200586;20186691;22571692		False	3	50;50;0	22.7	False		ENSG00000197912	ENSG00000197912	HGNC:11237													
SPR	gene	SPR	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Dystonia, dopa-responsive, due to sepiapterin reductase deficiency, OMIM:612716						False	3	100;0;0	22.7	False		ENSG00000116096	ENSG00000116096	HGNC:11257													
SPTAN1	gene	SPTAN1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Developmental and epileptic encephalopathy 5, OMIM:613477;developmental and epileptic encephalopathy, 5, MONDO:0013277				29050398;30548380;33790315;34590414;35150594;36331550;36408834		False	3	100;0;0	22.7	False		ENSG00000197694	ENSG00000197694	HGNC:11273													
SPTBN2	gene	SPTBN2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spinocerebellar ataxia 5, OMIM:600224;Spinocerebellar ataxia, autosomal recessive 14, OMIM:615386						False	3	0;0;0	22.7	False		ENSG00000173898	ENSG00000173898	HGNC:11276													
