Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
PRNP	gene	PRNP	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Creutzfeldt-Jakob disease;Autosomal Dominant Ataxia;Gerstmann-Straussler disease;Huntington disease-like 1;Insomnia, fatal familial						False	3	0;0;0	8.3	False		ENSG00000171867	ENSG00000171867	HGNC:9449													
PRRT2	gene	PRRT2	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Convulsions, familial infantile, with paroxysmal choreoathetosis, 602066;Episodic kinesigenic dyskinesia 1, 128200;Seizures, benign familial infantile, 2, 605751						False	3	0;0;0	8.3	False		ENSG00000167371	ENSG00000167371	HGNC:30500													
PTF1A	gene	PTF1A	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pancreatic and cerebellar agenesis,  609069				15543146		False	3	0;0;0	8.3	False		ENSG00000168267	ENSG00000168267	HGNC:23734													
RARS2	gene	RARS2	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	epilepsy;Pontocerebellar hypoplasia, type 6, 611523;Pontocerebellar Hypoplasia type 6;Pontocerebellar hypoplasia;Pontocerebellar Hypoplasia				PMID: 25809939;PMID: 17847012;PMID: 20635367		False	3	0;0;0	8.3	False		ENSG00000146282	ENSG00000146282	HGNC:21406													
RELN	gene	RELN	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Lissencephaly 2, 257320				10973257		False	3	0;0;0	8.3	False		ENSG00000189056	ENSG00000189056	HGNC:9957													
RNF170	gene	RNF170	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Ataxia, sensory, 1, autosomal dominant						False	3	0;0;0	8.3	False		ENSG00000120925	ENSG00000120925	HGNC:25358													
RNF216	gene	RNF216	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia and hypogonadotropic hypogonadism, 212840						False	3	0;0;0	8.3	False		ENSG00000011275	ENSG00000011275	HGNC:21698													
RNF220	gene	RNF220	Expert Review Green;Literature;NHS GMS;Other	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Ataxia, HP:0001251				33964137;10881263		False	3	100;0;0	8.3	False		ENSG00000187147	ENSG00000187147	HGNC:25552													
ROBO3	gene	ROBO3	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Gaze palsy, familial horizontal, with progressive scoliosis, 1				16525029;15105459		False	3	0;0;0	8.3	False		ENSG00000154134	ENSG00000154134	HGNC:13433													
RORA	gene	RORA	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual developmental disorder with or without epilepsy or cerebellar ataxia OMIM:618060;intellectual developmental disorder with or without epilepsy or cerebellar ataxia MONDO:0060745				29656859		False	3	100;0;0	8.3	False		ENSG00000069667	ENSG00000069667	HGNC:10258													
SACS	gene	SACS	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia, Charlevoix-Saguenay type						False	3	0;0;0	8.3	False		ENSG00000151835	ENSG00000151835	HGNC:10519													
SCN1A	gene	SCN1A	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dravet syndrome OMIM:607208;developmental and epileptic encephalopathy, 6 MONDO:0100079				11359211;12566275;17000989;18680191;21555645;21753172;27264139;27817982;28732259		False	3	100;0;0	8.3	False		ENSG00000144285	ENSG00000144285	HGNC:10585													
SCN2A	gene	SCN2A	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia, type 9, MIM# 618924, MONDO:0030064;Developmental and epileptic encephalopathy 11, MIM# 613721, MONDO:0013388				20956790;26291284;26645390;27159988;27328862;28065826;30165711;30741786;30813219;30928199;32893078;35219921		False	3	100;0;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000136531	ENSG00000136531	HGNC:10588													
SCN8A	gene	SCN8A	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cognitive impairment with or without cerebellar ataxia, OMIM:614306;Developmental and epileptic encephalopathy 13, OMIM:614558				16236810;22365152;25725044;28702509;31675620;31887642;31904124		False	3	100;0;0	8.3	False		ENSG00000196876	ENSG00000196876	HGNC:10596													
SCYL1	gene	SCYL1	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 21 OMIM:616719;acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome MONDO:0014744				29419818;17571074;26581903;30531813		False	3	100;0;0	8.3	False		ENSG00000142186	ENSG00000142186	HGNC:14372													
SEPSECS	gene	SEPSECS	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia;Pontocerebellar hypoplasia type 2D (613811);Pontocerebellar hypoplasia type 2D, 613811;Pontocerebellar Hypoplasia type 2D				PMID: 12920088;PMID: 20920667		False	3	0;0;0	8.3	False		ENSG00000109618	ENSG00000109618	HGNC:30605													
SETX	gene	SETX	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2, OMIM:606002						False	3	0;0;0	8.3	False		ENSG00000107290	ENSG00000107290	HGNC:445													
SIL1	gene	SIL1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Marinesco-Sjogren syndrome, 248800						False	3	0;0;0	8.3	False		ENSG00000120725	ENSG00000120725	HGNC:24624													
SLC17A5	gene	SLC17A5	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Salla disease, OMIM:604369;Sialic acid storage disorder, infantile, OMIM:269920				10581036;10069709;10947946;11992753;26171070		False	3	100;0;0	8.3	False		ENSG00000119899	ENSG00000119899	HGNC:10933													
SLC1A3	gene	SLC1A3	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Episodic ataxia, type 6,						False	3	0;0;0	8.3	False		ENSG00000079215	ENSG00000079215	HGNC:10941													
SLC25A46	gene	SLC25A46	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, MONDO:0000437;Pontocerebellar hypoplasia, type 1E, MIM# 619303, MONDO:0030260;Neuropathy, hereditary motor and sensory, type VIB, MIM# 616505				30178502;26168012;27543974;27430653;27390132;28934388;28558379		False	3	100;0;0	8.3	False		ENSG00000164209	ENSG00000164209	HGNC:25198													
SLC2A1	gene	SLC2A1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Dystonia 9, 601042;GLUT1 deficiency syndrome 1, infantile onset, severe, 606777;GLUT1 deficiency syndrome 2, childhood onset, 612126;Stomatin-deficient cryohydrocytosis with neurologic defects, 608885						False	3	0;0;0	8.3	False		ENSG00000117394	ENSG00000117394	HGNC:11005													
SLC44A1	gene	SLC44A1	Expert Review Green;Literature;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline, OMIM:618868;Neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline, MONDO:0030028				31855247		False	3	100;0;0	8.3	False		ENSG00000070214	ENSG00000070214	HGNC:18798													
SLC52A2	gene	SLC52A2	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Brown-Vialetto-Van Laere syndrome 2, MIM# 614707, MONDO:0013867;Cerebellar ataxia, MONDO:0000437				22740598;22864630;23243084;24253200;30343981;30377535;31868069;32909658;35608644;36186484		False	3	100;0;0	8.3	False		ENSG00000185803	ENSG00000185803	HGNC:30224													
SLC9A1	gene	SLC9A1	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Lichtenstein-Knorr syndrome OMIM:616291;Lichtenstein-Knorr syndrome MONDO:0014572				25205112;30018422;25760855		False	3	67;33;0	8.3	False		ENSG00000090020	ENSG00000090020	HGNC:11071													
SLC9A6	gene	SLC9A6	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Mental retardation, X-linked syndromic, Christianson type, 300243						False	3	0;0;0	8.3	False		ENSG00000198689	ENSG00000198689	HGNC:11079													
SNAP25	gene	SNAP25	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	?Myasthenic syndrome, congenital, 18, OMIM:616330;cerebellar ataxia, MONDO:0000437;seizures, HP:0001250				29491473;25381298;17283335		False	3	100;0;0	8.3	False		ENSG00000132639	ENSG00000132639	HGNC:11132													
SNX14	gene	SNX14	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia (#616354);Spinocerebellar ataxia, autosomal recessive 20,  616354				25439728		False	3	0;0;0	8.3	False		ENSG00000135317	ENSG00000135317	HGNC:14977													
SPG7	gene	SPG7	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Spastic paraplegia 7, autosomal recessive, OMIM:607259;hereditary spastic paraplegia 7, MONDO:0011803				25681447;32893728;33774748;32161564;31068484;23065789;9635427;16534102;17646629;18200586;20186691;22571692		False	3	50;50;0	8.3	False		ENSG00000197912	ENSG00000197912	HGNC:11237													
SPR	gene	SPR	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Dystonia, dopa-responsive, due to sepiapterin reductase deficiency, OMIM:612716						False	3	100;0;0	8.3	False		ENSG00000116096	ENSG00000116096	HGNC:11257													
SPTAN1	gene	SPTAN1	Expert Review Green;Literature;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Developmental and epileptic encephalopathy 5, OMIM:613477;developmental and epileptic encephalopathy, 5, MONDO:0013277				29050398;30548380;33790315;34590414;35150594;36331550;36408834		False	3	100;0;0	8.3	False		ENSG00000197694	ENSG00000197694	HGNC:11273													
SPTBN2	gene	SPTBN2	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spinocerebellar ataxia 5, OMIM:600224;Spinocerebellar ataxia, autosomal recessive 14, OMIM:615386						False	3	0;0;0	8.3	False		ENSG00000173898	ENSG00000173898	HGNC:11276													
SQSTM1	gene	SQSTM1	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset, OMIM:617145				27545679;33135846		False	3	100;0;0	8.3	False		ENSG00000161011	ENSG00000161011	HGNC:11280													
SRD5A3	gene	SRD5A3	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Iq, 612379;Kahrizi syndrome, 612713						False	3	0;0;0	8.3	False		ENSG00000128039	ENSG00000128039	HGNC:25812													
STUB1	gene	STUB1	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia type 16, OMIM:615768;autosomal recessive spinocerebellar ataxia 16, MONDO:0014339;Spinocerebellar ataxia 48, OMIM:618093;spinocerebellar ataxia 48, MONDO:0032526				24312598;25592071;30381368;32713943;33564152;35493319;34906452		False	3	0;0;0	8.3	False		ENSG00000103266	ENSG00000103266	HGNC:11427													
SUFU	gene	SUFU	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Joubert syndrome 32, OMIM:617757				21289193;28965847;33024317;34675124		False	3	75;25;0	8.3	False		ENSG00000107882	ENSG00000107882	HGNC:16466													
SYNE1	gene	SYNE1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 8, OMIM:610743;Autosomal recessive ataxia, Beauce type, MONDO:0012549						False	3	0;0;0	8.3	False		ENSG00000131018	ENSG00000131018	HGNC:17089													
TANGO2	gene	TANGO2	Expert Review Green;Literature;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration, OMIM:616878				30245509;31276219;32527145;36473599		False	3	67;33;0	8.3	False		ENSG00000183597	ENSG00000183597	HGNC:25439													
TBC1D23	gene	TBC1D23	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 11, OMIM:617695				28823707;28823706;32360255		False	3	100;0;0	8.3	False		ENSG00000036054	ENSG00000036054	HGNC:25622													
TDP2	gene	TDP2	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 23, OMIM:616949				24658003;30109272;31410782		False	3	100;0;0	8.3	False		ENSG00000111802	ENSG00000111802	HGNC:17768													
TECPR2	gene	TECPR2	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neuropathy, hereditary sensory and autonomic, type IX, with developmental delay, OMIM:615031				33847017		False	3	100;0;0	8.3	False		ENSG00000196663	ENSG00000196663	HGNC:19957													
THG1L	gene	THG1L	Expert Review Green;Literature;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 28, OMIM:618800, MONDO:0032923				27307223;30214071;31168944;33682303;37670026		False	3	60;40;0	8.3	False		ENSG00000113272	ENSG00000113272	HGNC:26053													
TINF2	gene	TINF2	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dyskeratosis congenita, autosomal dominant 3  613990				18979121;18252230		False	3	0;0;0	8.3	False		ENSG00000092330	ENSG00000092330	HGNC:11824													
TMEM240	gene	TMEM240	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 21, 607454						False	3	0;0;0	8.3	False		ENSG00000205090	ENSG00000205090	HGNC:25186													
TMEM5	gene	TMEM5	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type				23217329		False	3	0;0;0	8.3	False		ENSG00000118600	ENSG00000118600	HGNC:13530													
TOE1	gene	TOE1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 7  614969				28092684		False	3	0;0;0	8.3	False		ENSG00000132773	ENSG00000132773	HGNC:15954													
TPP1	gene	TPP1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia 7 (#607998);Neuronal ceroid lipfuscinosis 7 (204500)						False	3	0;0;0	8.3	False		ENSG00000166340	ENSG00000166340	HGNC:2073													
TSEN2	gene	TSEN2	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia;Pontocerebellar hypoplasia type 2B,612389;Pontocerebellar Hypoplasia type 2B;Pontocerebellar hypoplasia 2B (612389)				PMID: 18711368;PMID: 23562994;PMID: 20952379		False	3	0;0;0	8.3	False		ENSG00000154743	ENSG00000154743	HGNC:28422													
TSEN34	gene	TSEN34	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia type 2C,612390;Pontocerebellar Hypoplasia type 2C;Pontocerebellar hypoplasia 2C (612390);Pontocerebellar Hypoplasia				PMID: 18711368		False	3	0;0;0	8.3	False		ENSG00000170892	ENSG00000170892	HGNC:15506													
TSEN54	gene	TSEN54	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	?Pontocerebellar hypoplasia type 5, OMIM:610204;Pontocerebellar hypoplasia type 2A, OMIM:277470;Pontocerebellar hypoplasia type 4, OMIM:225753				16470708;18711368;20956791;20952379;21368912		False	3	0;0;0	8.3	False		ENSG00000182173	ENSG00000182173	HGNC:27561													
TTBK2	gene	TTBK2	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 11						False	3	0;0;0	8.3	False		ENSG00000128881	ENSG00000128881	HGNC:19141													
TTC19	gene	TTC19	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex III deficiency, nuclear type 2, 615157						False	3	0;0;0	8.3	False		ENSG00000011295	ENSG00000011295	HGNC:26006													
TTPA	gene	TTPA	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Ataxia with isolated vitamin E deficiency;Ataxia with Vitamin E Deficiency						False	3	0;0;0	8.3	False		ENSG00000137561	ENSG00000137561	HGNC:12404													
TUBA1A	gene	TUBA1A	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lissencephaly 3  6,1603				17218254, 17584854		False	3	0;0;0	8.3	False		ENSG00000167552	ENSG00000167552	HGNC:20766													
TUBB2B	gene	TUBB2B	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cortical dysplasia, complex, with other brain malformations 7, OMIM:610031				19465910		False	3	0;0;0	8.3	False		ENSG00000137285	ENSG00000137285	HGNC:30829													
TUBB3	gene	TUBB3	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cortical dysplasia, complex, with other brain malformations 1  614039				20829227		False	3	0;0;0	8.3	False		ENSG00000258947	ENSG00000258947	HGNC:20772													
TUBB4A	gene	TUBB4A	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Leukodystrophy, hypomyelinating, 6, 612438;Dystonia 4, torsion, autosomal dominant, 128101				25497598		False	3	0;0;0	8.3	False	Other - please provide details in the comments 	ENSG00000104833	ENSG00000104833	HGNC:20774													
TWNK	gene	TWNK	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Mitochondrial DNA depletion syndrome 7 (hepatocerebral type), OMIM:271245 (AR);Perrault syndrome 5, OMIM:616138 (AR);Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3, OMIM:609286 (AD)						False	3	0;0;0	8.3	False		ENSG00000107815	ENSG00000107815	HGNC:1160													
UBTF	gene	UBTF	Expert list;Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodegeneration, childhood-onset, with brain atrophy, OMIM:617672				28777933;29300972;30517966;31931739		False	3	100;0;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000108312	ENSG00000108312	HGNC:12511													
UCHL1	gene	UCHL1	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spastic paraplegia 79B, autosomal recessive, OMIM:615491;early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome, MONDO:0014209;Spastic paraplegia 79A, autosomal dominant, OMIM:620221				23359680;28007905;29735986;32656641;11555633;33159930;35986737		False	3	100;0;0	8.3	False		ENSG00000154277	ENSG00000154277	HGNC:12513													
VLDLR	gene	VLDLR	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1, 224050;Cerebellar Hypoplasia				18364738;16080122		False	3	0;0;0	8.3	False		ENSG00000147852	ENSG00000147852	HGNC:12698													
VPS13D	gene	VPS13D	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 4, OMIM:607317						False	3	0;0;0	8.3	False		ENSG00000048707	ENSG00000048707	HGNC:23595													
VPS41	gene	VPS41	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Generalised Neurodevelopmental disorder;Ataxia;Dystonia				32808683;33764426;33851776		False	3	100;0;0	8.3	False		ENSG00000006715	ENSG00000006715	HGNC:12713													
VRK1	gene	VRK1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia type 1A, OMIM:607596				PMID: 21937992;PMID: 19646678;24126608		False	3	0;0;0	8.3	False		ENSG00000100749	ENSG00000100749	HGNC:12718													
WDR73	gene	WDR73	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Galloway Mowat syndrome, when patients are ambulant ataxia is a recognised feature;Galloway-Mowat syndrome 1, 251300						False	3	0;0;0	8.3	False		ENSG00000177082	ENSG00000177082	HGNC:25928													
WDR81	gene	WDR81	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2,  610185;Cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2				21885617		False	3	0;0;0	8.3	False		ENSG00000167716	ENSG00000167716	HGNC:26600													
WFS1	gene	WFS1	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Wolfram syndrome 1, OMIM:222300						False	3	0;0;0	8.3	False		ENSG00000109501	ENSG00000109501	HGNC:12762													
WWOX	gene	WWOX	Expert Review Green	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia 12, 614322						False	3	0;0;0	8.3	False		ENSG00000186153	ENSG00000186153	HGNC:12799													
XRCC1	gene	XRCC1	Expert Review Green;NHS GMS	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 26, OMIM:617633				28002403;29472272		False	3	100;0;0	8.3	False		ENSG00000073050	ENSG00000073050	HGNC:12828													
ABCA2	gene	ABCA2	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Intellectual developmental disorder with poor growth and with or without seizures or ataxia, OMIM:618808;Intellectual developmental disorder with poor growth and with or without seizures or ataxia, MONDO:0032930				30237576;29302074;31047799		False	2	0;0;0	8.3	False		ENSG00000107331	ENSG00000107331	HGNC:32													
CAPRIN1	gene	CAPRIN1	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodegeneration, childhood-onset, with cerebellar ataxia and cognitive decline, OMIM:620636				36136249		False	2	50;50;0	8.3	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000135387	ENSG00000135387	HGNC:6743													
CHP1	gene	CHP1	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 9, autosomal recessive, OMIM:618438				23904602;29379881;32787936		False	2	0;100;0	8.3	False		ENSG00000187446	ENSG00000187446	HGNC:17433													
CLPP	gene	CLPP	Expert list;Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Perrault syndrome 3 OMIM:614129;Perrault syndrome 3 MONDO:0013588				25254289;23541340		False	2	50;50;0	8.3	False		ENSG00000125656	ENSG00000125656	HGNC:2084													
COASY	gene	COASY	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with brain iron accumulation 6, OMIM:615643;neurodegeneration with brain iron accumulation 6, MONDO:0014290;Pontocerebellar hypoplasia, type 12, OMIM:618266;pontocerebellar hypoplasia, type 12, MONDO:0032643				11980892;25778941;24360804;27021474;28489334;30089828;36495139		False	2	0;0;0	8.3	False		ENSG00000068120	ENSG00000068120	HGNC:29932													
COG5	gene	COG5	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIi				19690088;28960046		False	2	0;0;0	8.3	False		ENSG00000164597	ENSG00000164597	HGNC:14857													
DAG1	gene	DAG1	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			Unknown	congenital muscular dystrophies						False	2	0;0;0	8.3	False		ENSG00000173402	ENSG00000173402	HGNC:2666													
DCC	gene	DCC	Expert Review Amber	Ataxia and cerebellar anomalies - narrow panel			BIALLELIC, autosomal or pseudoautosomal	Gaze palsy, familial horizontal, with progressive scoliosis 2, 617542				28250456		False	2	0;0;0	8.3	False		ENSG00000187323	ENSG00000187323	HGNC:2701													
EEF2	gene	EEF2	Expert Review Amber;Literature	Ataxia and cerebellar anomalies - narrow panel			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 26 OMIM:609306				23001565;33355653		False	2	0;100;0	8.3	False		ENSG00000167658	ENSG00000167658	HGNC:3214													
